appointment_id,record_id,cabinet_id,spell_id,cabinet_article,raw_title,person_name,person_wikilink,portfolio,rank,is_interim,start_date,end_date,date_precision,date_basis,source,source_ref,confidence,table_caption,party_raw,replaces,replaced_by,person_id,end_date_unreliable,tenure_days,is_incumbent,portfolio_label,portfolio_power_rank,rank_level,era,president,head_of_government,start_year,appointment_seq,is_first_appointment
A02461,w00793,Gouvernement Karoui,TN-09,Gouvernement Karoui,Secrétaire d'État auprès du ministre de l'Équipement et de l'Habitat chargé de l'Habitat et de l'Aménagement du territoire,Mohamed Ali Bouleymane,Mohamed Ali Bouleymane,equipment_housing,secretary_of_state,False,1989-09-27,1999-01-01,day,row,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Karoui,medium,Composition le,RCD,,,Q97961043,False,3383.0,False,"Equipment, housing and infrastructure",economic,5,ben_ali,Zine El Abidine Ben Ali,Hamed Karoui,1989.0,4,False
A02462,w01929,Gouvernement Karoui,TN-09,حكومة حامد القروي,كاتبة دولة مكلف بالإسكان والتخطيط,محمد علي بوليمان,محمد علي بوليمان,economy_planning,minister,False,1989-09-27,1999-11-17,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_حامد_القروي,medium,,,,,Q97961043,False,3703.0,False,Economy and planning,economic,3,ben_ali,Zine El Abidine Ben Ali,Hamed Karoui,1989.0,5,False
A02463,w00169,Gouvernement Caïd Essebsi,TN-11,Gouvernement Caïd Essebsi,Ministre des Affaires étrangères,Mouldi Kefi,Mouldi Kefi,foreign_affairs,minister,False,2011-01-01,2011-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Caïd_Essebsi,medium,,Indépendant,,,Q980071,False,0.0,False,Foreign affairs,sovereign,3,ben_ali,Zine El Abidine Ben Ali,Béji Caïd Essebsi,2011.0,1,True
A02464,d02435,TN-10,TN-10,,ministre des Affaires étrangères,Mouldi Kefi,,foreign_affairs,minister,False,2011-02-21,2011-12-23,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q980071-28a37558-daa6-40ea-9315-eae11a7aa7f0,high,,,Ahmed Ounaies,Rafik Abdessalem,Q980071,False,305.0,False,Foreign affairs,sovereign,3,transition,Fouad Mebazaa,Mohamed Ghannouchi,2011.0,2,False
A02465,w01377,Gouvernement Caïd Essebsi,TN-11,حكومة الباجي قائد السبسي,وزير الخارحية,المولدي الكافي,المولدي الكافي,other,minister,False,2011-02-27,2011-12-24,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_الباجي_قائد_السبسي,medium,,-,,,Q980071,False,300.0,False,,,3,transition,Fouad Mebazaa,Béji Caïd Essebsi,2011.0,3,False
A02466,w00979,Gouvernement Mechichi,TN-18,Gouvernement Mechichi,Ministre de la Défense nationale,Brahim Bartagi,Brahim Bartagi,defence,minister,False,2020-01-01,2021-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Mechichi,medium,,Indépendant,,,Q98828346,False,366.0,False,Defence,sovereign,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,1,True
A02467,w02128,Gouvernement Mechichi,TN-18,حكومة هشام المشيشي,وزير الدفاع الوطني,إبراهيم البرتاجي,إبراهيم البرتاجي,defence,minister,False,2020-09-02,2021-10-11,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_هشام_المشيشي,medium,,,,,Q98828346,False,404.0,False,Defence,sovereign,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,2,False
A02468,d02831,TN-18,TN-18,,ministre de la Défense,Brahim Bartagi,,defence,minister,False,2020-09-02,2021-07-26,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q98828346-BC9E96BE-321B-4983-A829-E902615140D3,high,,,,,Q98828346,False,327.0,False,Defence,sovereign,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,3,False
A02469,w00978,Gouvernement Mechichi,TN-18,Gouvernement Mechichi,Ministre de l'Intérieur,Taoufik Charfeddine,Taoufik Charfeddine,interior,minister,False,2020-01-01,2021-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Mechichi,medium,,Indépendant,,,Q98828355,False,366.0,False,Interior,sovereign,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,1,True
A02470,w02127,Gouvernement Mechichi,TN-18,حكومة هشام المشيشي,وزير الداخلية,توفيق شرف الدين,توفيق شرف الدين,interior,minister,False,2020-09-02,2021-10-11,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_هشام_المشيشي,medium,,,,,Q98828355,False,404.0,False,Interior,sovereign,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,2,False
A02471,d03232,TN-18,TN-18,,ministre de l'Intérieur,Taoufik Charfeddine,,interior,minister,False,2020-09-02,2021-01-05,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q98828355-7A83111B-B3A0-49B4-AEB4-04827FFA3C52,high,,,Hichem Mechichi,Hichem Mechichi,Q98828355,False,125.0,False,Interior,sovereign,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,3,False
A02472,w00057,Gouvernement Bouden/Hachani/Madouri/Zaafrani,TN-20,Gouvernement Bouden/Hachani/Madouri/Zaafrani,Ministre de l'Intérieur,Taoufik Charfeddine,Taoufik Charfeddine,interior,minister,False,2021-01-01,2024-08-07,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Bouden/Hachani/Madouri/Zaafrani,medium,,Indépendant,,,Q98828355,False,1314.0,False,Interior,sovereign,3,second_republic,Kaïs Saïed,Ahmed Hachani,2021.0,4,False
A02473,d03233,TN-19,TN-19,,ministre de l'Intérieur,Taoufik Charfeddine,,interior,minister,False,2021-10-11,2023-03-17,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q98828355-90A9A3F8-45FE-41B1-9969-8D270F537DB5,high,,,,,Q98828355,False,522.0,False,Interior,sovereign,3,saied_exception,Kaïs Saïed,Najla Bouden,2021.0,5,False
A02474,w00982,Gouvernement Mechichi,TN-18,Gouvernement Mechichi,"Ministre de l'Économie, des Finances et de l'Appui à l'investissement",Ali Kooli,Ali Kooli,finance,minister,False,2020-01-01,2021-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Mechichi,medium,,Indépendant,,,Q98828362,False,366.0,False,Finance,sovereign,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,1,True
A02475,w02133,Gouvernement Mechichi,TN-18,حكومة هشام المشيشي,وزير الاقتصاد والمالية ودعم الاستثمار,علي الكعلي,علي الكعلي,finance,minister,False,2020-09-02,2021-10-11,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_هشام_المشيشي,medium,,,,,Q98828362,False,404.0,False,Finance,sovereign,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,2,False
A02476,d02736,TN-18,TN-18,,ministre des Finances,Ali Kooli,,finance,minister,False,2020-09-02,2021-08-02,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q98828362-d089b349-4a43-78ca-e2a4-13f1ee51e54b,high,,,Nizar Yaïche,Sihem Boughdiri,Q98828362,False,334.0,False,Finance,sovereign,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,3,False
A02477,w00991,Gouvernement Mechichi,TN-18,Gouvernement Mechichi,Ministre de l'Enseignement supérieur et de la Recherche scientifique,Olfa Benouda,Olfa Benouda,higher_education,minister,False,2020-01-01,2021-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Mechichi,medium,,Indépendante,,,Q98828537,False,366.0,False,Higher education and scientific research,social,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,1,True
A02478,w02148,Gouvernement Mechichi,TN-18,حكومة هشام المشيشي,وزيرة التعليم العالي والبحث العلمي,ألفة بن عودة,ألفة بن عودة,higher_education,minister,False,2020-09-02,2021-10-11,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_هشام_المشيشي,medium,,,,,Q98828537,False,404.0,False,Higher education and scientific research,social,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,2,False
A02479,d03035,TN-18,TN-18,,ministre de l'Enseignement supérieur,Olfa Benouda,,higher_education,minister,False,2020-09-02,2021-10-11,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q98828537-8D8B7254-CCE7-48EB-8181-5D0406EC2590,high,,,,,Q98828537,False,404.0,False,Higher education and scientific research,social,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,3,False
A02480,w00994,Gouvernement Mechichi,TN-18,Gouvernement Mechichi,"Ministre de la Jeunesse, des Sports et de l'Intégration professionnelle",Kamel Deguiche,Kamel Deguiche,youth_sports,minister,False,2020-01-01,2021-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Mechichi,medium,,Indépendant,,,Q98828560,False,366.0,False,Youth and sports,social,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,1,True
A02481,w02143,Gouvernement Mechichi,TN-18,حكومة هشام المشيشي,وزير الشباب والرياضة والادماج المهني,كمال دقيش,كمال دقيش,youth_sports,minister,False,2020-09-02,2021-10-11,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_هشام_المشيشي,medium,,,,,Q98828560,False,404.0,False,Youth and sports,social,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,2,False
A02482,d03135,TN-18,TN-18,,ministre de la Jeunesse et des Sports,Kamel Deguiche,,youth_sports,minister,False,2020-09-02,2021-02-15,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q98828560-1806C654-5D8B-448A-9E02-B682CC18AC0E,high,,,Asma Shiri,Sihem Ayadi,Q98828560,False,166.0,False,Youth and sports,social,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,3,False
A02483,w00069,Gouvernement Bouden/Hachani/Madouri/Zaafrani,TN-20,Gouvernement Bouden/Hachani/Madouri/Zaafrani,Ministre de la Jeunesse et des Sports,Kamel Deguiche,Kamel Deguiche,youth_sports,minister,False,2021-01-01,2024-08-07,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Bouden/Hachani/Madouri/Zaafrani,medium,,Indépendant,,,Q98828560,False,1314.0,False,Youth and sports,social,3,second_republic,Kaïs Saïed,Ahmed Hachani,2021.0,4,False
A02484,d03136,TN-19,TN-19,,ministre de la Jeunesse et des Sports,Kamel Deguiche,,youth_sports,minister,False,2021-10-11,2024-08-25,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q98828560-3D204A7D-C345-45F8-9708-DCFB78B59F89,high,,,Sihem Ayadi,,Q98828560,False,1049.0,False,Youth and sports,social,3,saied_exception,Kaïs Saïed,Najla Bouden,2021.0,5,False
A02485,w00999,Gouvernement Mechichi,TN-18,Gouvernement Mechichi,Ministre des Domaines de l'État et des Affaires foncières,Leïla Jaffel,Leïla Jaffel,state_property,minister,False,2020-01-01,2021-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Mechichi,medium,,Indépendante,,,Q98828570,False,366.0,False,State property and land affairs,economic,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,1,True
A02486,w02135,Gouvernement Mechichi,TN-18,حكومة هشام المشيشي,وزيرة أملاك الدولة والشؤون العقارية,ليلى جفال,ليلى جفال,state_property,minister,False,2020-09-02,2021-10-11,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_هشام_المشيشي,medium,,,,,Q98828570,False,404.0,False,State property and land affairs,economic,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,2,False
A02487,d03323,TN-18,TN-18,,ministre des Domaines de l'État,Leïla Jaffel,,state_property,minister,False,2020-09-02,2021-02-15,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q98828570-F51C7737-88C5-46AF-8FD7-B679620FD9C3,high,,,,,Q98828570,False,166.0,False,State property and land affairs,economic,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,3,False
A02488,w00060,Gouvernement Bouden/Hachani/Madouri/Zaafrani,TN-20,Gouvernement Bouden/Hachani/Madouri/Zaafrani,Ministre de la Justice,Leïla Jaffel,Leïla Jaffel,justice,minister,False,2021-01-01,2024-08-07,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Bouden/Hachani/Madouri/Zaafrani,medium,,Indépendante,,,Q98828570,False,1314.0,False,Justice,sovereign,3,second_republic,Kaïs Saïed,Ahmed Hachani,2021.0,4,False
A02489,d03036,TN-19,TN-19,,ministre de la Justice,Leïla Jaffel,,justice,minister,False,2021-10-11,,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q98828570-E5333812-D47D-43D9-8EA3-E7FCEAAB75EC,high,,,,,Q98828570,False,1780.0,True,Justice,sovereign,3,saied_exception,Kaïs Saïed,Najla Bouden,2021.0,5,False
A02490,w00997,Gouvernement Mechichi,TN-18,Gouvernement Mechichi,Ministre de l'Environnement et des Affaires locales,Mustapha Aroui,Mustapha Aroui,environment,minister,False,2020-01-01,2021-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Mechichi,medium,,Indépendant,,,Q98828591,False,366.0,False,Environment,social,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,1,True
A02491,w02140,Gouvernement Mechichi,TN-18,حكومة هشام المشيشي,وزير الشؤون المحلية والبيئة,مصطفى العروي,مصطفى العروي,environment,minister,False,2020-09-02,2021-10-11,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_هشام_المشيشي,medium,,,,,Q98828591,False,404.0,False,Environment,social,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,2,False
A02492,d03234,TN-18,TN-18,,ministre des Affaires locales,Mustapha Aroui,,local_affairs,minister,False,2020-09-02,2020-12-20,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q98828591-993AFB34-437F-4A26-BCC4-8EA1FD07EF60,high,,,,,Q98828591,False,109.0,False,Local affairs and regional development,service,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,3,False
A02493,d03324,TN-18,TN-18,,ministre de l'Environnement,Mustapha Aroui,,environment,minister,False,2020-09-02,2020-12-20,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q98828591-05895CA0-05F3-4D38-94FF-EDF49BF8C68C,high,,,,,Q98828591,False,109.0,False,Environment,social,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,4,False
A02494,w00990,Gouvernement Mechichi,TN-18,Gouvernement Mechichi,Ministre de l'Éducation,Fethi Sellaouti,Fethi Sellaouti,education,minister,False,2020-01-01,2021-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Mechichi,medium,,Indépendant,,,Q98828599,False,366.0,False,Education,social,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,1,True
A02495,w02147,Gouvernement Mechichi,TN-18,حكومة هشام المشيشي,وزير التربية,فتحي السلاوتي,فتحي السلاوتي,education,minister,False,2020-09-02,2021-10-11,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_هشام_المشيشي,medium,,,,,Q98828599,False,404.0,False,Education,social,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,2,False
A02496,d02832,TN-18,TN-18,,ministre de l'Éducation,Fethi Sellaouti,,education,minister,False,2020-09-02,2023-01-30,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q98828599-F7D117C2-8C88-4A4B-A84E-903B368DE755,high,,,Mohamed Hamdi,,Q98828599,False,880.0,False,Education,social,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,3,False
A02497,w00068,Gouvernement Bouden/Hachani/Madouri/Zaafrani,TN-20,Gouvernement Bouden/Hachani/Madouri/Zaafrani,Ministre de l'Éducation,Fethi Sellaouti,Fethi Sellaouti,education,minister,False,2021-01-01,2024-08-07,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Bouden/Hachani/Madouri/Zaafrani,medium,,Indépendant,,,Q98828599,False,1314.0,False,Education,social,3,second_republic,Kaïs Saïed,Ahmed Hachani,2021.0,4,False
A02498,w00995,Gouvernement Mechichi,TN-18,Gouvernement Mechichi,"Ministre de la Femme, de la Famille et des Seniors",Imen Houimel,Imen Houimel,women_family,minister,False,2020-01-01,2021-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Mechichi,medium,,Indépendante,,,Q98844443,False,366.0,False,"Women, family and childhood",social,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,1,True
A02499,w02141,Gouvernement Mechichi,TN-18,حكومة هشام المشيشي,وزيرة المرأة والأسرة وكبار السن,إيمان هويمل,إيمان هويمل,women_family,minister,False,2020-09-02,2021-10-11,day,cabinet,wikipedia:ar,https://ar.wikipedia.org/wiki/حكومة_هشام_المشيشي,medium,,,,,Q98844443,False,404.0,False,"Women, family and childhood",social,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,2,False
A02500,d03235,TN-18,TN-18,,ministre des Affaires de la femme,Imen Houimel,,women_family,minister,False,2020-09-02,2021-10-11,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q98844443-5EEA7633-EEAE-4757-804B-990A7B389721,high,,,,,Q98844443,False,404.0,False,"Women, family and childhood",social,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,3,False
A02501,w00419,Gouvernement Ghannouchi I,TN-10,Gouvernement Ghannouchi I,"Secrétaire d'État auprès du ministre du Développement économique, chargé des Participations publiques et de la Privatisation",Mohamed Rachid Kechiche,Mohamed Rachid Kechiche,economy_planning,secretary_of_state,False,1999-11-17,2011-01-01,day,row,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Ghannouchi_I,medium,Composition le,RCD,,,Q99528084,False,4063.0,False,Economy and planning,economic,5,ben_ali,Zine El Abidine Ben Ali,Mohamed Ghannouchi,1999.0,1,True
A02502,w00436,Gouvernement Ghannouchi I,TN-10,Gouvernement Ghannouchi I,Secrétaire général du gouvernement,Mohamed Rachid Kechiche,Mohamed Rachid Kechiche,government_secretariat,state_secretary_general,False,2001-01-23,2011-01-01,day,row,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Ghannouchi_I,medium,Postes remaniés le,,,,Q99528084,False,3630.0,False,Secretariat general of the government,service,6,ben_ali,Zine El Abidine Ben Ali,Mohamed Ghannouchi,2001.0,2,False
A02503,w00486,Gouvernement Ghannouchi I,TN-10,Gouvernement Ghannouchi I,Ministre des Finances,Mohamed Rachid Kechiche,Mohamed Rachid Kechiche,finance,minister,False,2004-03-22,2011-01-01,day,row,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Ghannouchi_I,medium,Postes remaniés le,,,,Q99528084,False,2476.0,False,Finance,sovereign,3,ben_ali,Zine El Abidine Ben Ali,Mohamed Ghannouchi,2004.0,3,False
A02504,d02737,TN-10,TN-10,,ministre des Finances,Mohamed Rachid Kechiche,,finance,minister,False,2004-03-24,2010-01-14,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q99528084-537e36af-4811-b3de-6ae6-5435189f22c4,high,,,Mounir Jaïdane,Ridha Chalghoum,Q99528084,False,2122.0,False,Finance,sovereign,3,ben_ali,Zine El Abidine Ben Ali,Mohamed Ghannouchi,2004.0,4,False
A02505,w00988,Gouvernement Mechichi,TN-18,Gouvernement Mechichi,Ministre de la Santé,Faouzi Mehdi,Faouzi Mehdi,health,minister,False,2020-01-01,2021-01-01,day,cabinet,wikipedia:fr,https://fr.wikipedia.org/wiki/Gouvernement_Mechichi,medium,,Indépendant,,,Q99539200,False,366.0,False,Public health,social,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,1,True
A02506,d03433,TN-18,TN-18,,ministre de la Santé,Faouzi Mehdi,,health,minister,False,2020-09-02,2021-07-20,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q99539200-ff2d893f-495d-857b-5413-28ae2a0e5783,high,,,Habib Kchaou,Mohamed Trabelsi,Q99539200,False,321.0,False,Public health,social,3,second_republic,Kaïs Saïed,Hichem Mechichi,2020.0,2,False
A02507,d03434,TN-10,TN-10,,ministre de la Santé,Mohamed Ridha Kechrid,,health,minister,False,2004-11-10,2007-09-03,day,statement,wikidata,http://www.wikidata.org/entity/statement/Q99541044-8fcb2902-46f7-14a3-bb3d-8f409c1402ba,high,,,Habib M'barek,Mondher Zenaidi,Q99541044,False,1027.0,False,Public health,social,3,ben_ali,Zine El Abidine Ben Ali,Mohamed Ghannouchi,2004.0,1,True
